cod.	documento	qtd.	ug	data	doc. p/ serv.		
ND		7	158134	02/10/2024	19,3		
RO		6	158134	02/10/2024			
OB		20	158134	02/10/2024			
NS		23	158134	02/10/2024			
DR		2	158134	02/10/2024			
NS		4	152430	02/10/2024			
OB		7	152420	02/10/2024			
NS		8	152420	02/10/2024			
NS		2	158393	02/10/2024			
OB		1	158393	02/10/2024			
NS		16	158394	30/09/2024			
ND		7	158134	03/10/2024	26,3		
RO		13	158134	03/10/2024			
OB		8	158134	03/10/2024			
NS		50	158134	03/10/2024			
DR		1	158134	03/10/2024			
ND		9	158134	04/10/2024	33,0		
RO		9	158134	04/10/2024			
OB		34	158134	04/10/2024			
NS		47	158134	04/10/2024			
NS		1	154680	02/10/2024			
ND		11	158134	07/10/2024	13,8		
NC		1	158134	07/10/2024			
RO		3	158134	07/10/2024			
OB		9	158134	07/10/2024			
PF		2	158134	07/10/2024			
NS		43	158134	07/10/2024			
NS		1	158394	03/10/2024			
NS		2	154681	04/10/2024			
ND		3	158134	08/10/2024	13,6		
RO		2	158134	08/10/2024			
OB		16	158134	08/10/2024			
NS		46	158134	08/10/2024			
DR		1	158134	08/10/2024			
NS		4	152430	07/10/2024			
NS		5	152426	07/10/2024			
OB		1	152430	08/10/2024			
NS		1	158394	04/10/2024			
ND		9	158134	09/10/2024	16,2		
RO		15	158134	09/10/2024			
OB		19	158134	09/10/2024			
PF		1	158134	09/10/2024			
NS		37	158134	09/10/2024			
NS		1	152426	09/10/2024			
OB		1	152426	09/10/2024			
ND		6	158134	10/10/2024	15,4		
RO		6	158134	10/10/2024			
OB		23	158134	10/10/2024			
NS		41	158134	10/10/2024			
DR		1	158134	10/10/2024			
RO		1	158394	07/10/2024			
OB		1	154680	08/10/2024			
NS		1	158394	09/10/2024			
ND		7	158134	11/10/2024	11,6		
RO		8	158134	11/10/2024			
OB		13	158134	11/10/2024			
PF		1	158134	11/10/2024			
NS		27	158134	11/10/2024			
DR		2	158134	11/10/2024			
NS		1	152430	10/10/2024			
NS		2	152420	10/10/2024			
NS		1	152430	11/10/2024			
NS		2	152420	11/10/2024			
NS		1	158394	11/10/2024			
NS		2	152430	14/10/2024			
OB		1	152430	14/10/2024			
NS		2	152426	14/10/2024			
ND		9	158134	14/10/2024	38,8		
NC		1	158134	14/10/2024			
RO		11	158134	14/10/2024			
OB		27	158134	14/10/2024			
NS		94	158134	14/10/2024			
DR		4	158134	14/10/2024			
OB		2	158134	15/10/2024			
NS		7	158134	15/10/2024			
ND		14	158134	16/10/2024	19,3		
RO		10	158134	16/10/2024			
OB		16	158134	16/10/2024			
DF		6	158134	16/10/2024			
NS		31	158134	16/10/2024			
NS		3	152430	16/10/2024			
NS		2	152426	16/10/2024			
NS		1	152430	17/10/2024			
NS		2	152420	17/10/2024			
OB		2	152420	17/10/2024			
RO		1	152420	17/10/2024			
NS		1	152426	17/10/2024			
ND		2	158394	16/10/2024			
RO		2	158394	16/10/2024			
ND		5	158134	17/10/2024	14,4		
NC		3	158134	17/10/2024			
RO		7	158134	17/10/2024			
OB		18	158134	17/10/2024			
DF		7	158134	17/10/2024			
NS		32	158134	17/10/2024			
ND		2	158134	18/10/2024	5,8		
RO		5	158134	18/10/2024			
OB		3	158134	18/10/2024			
NS		19	158134	18/10/2024			
NS		1	154681	18/10/2024			
ND		3	158134	21/10/2024	14,0		
RO		6	158134	21/10/2024			
OB		26	158134	21/10/2024			
NS		32	158134	21/10/2024			
DR		3	158134	21/10/2024			
NS		3	152420	18/10/2024			
NS		2	152430	21/10/2024			
ND		1	152420	21/10/2024			
RO		2	152420	21/10/2024			
NS		5	152420	21/10/2024			
NS		3	152426	21/10/2024			
NS		2	154680	21/10/2024			
ND		11	158134	22/10/2024	10,6		
RO		13	158134	22/10/2024			
OB		8	158134	22/10/2024			
PF		2	158134	22/10/2024			
NS		17	158134	22/10/2024			
DR		1	158134	22/10/2024			
GR		1	158134	22/10/2024			
OB		1	152430	22/10/2024			
OB		4	152420	22/10/2024			
NS		1	152426	22/10/2024			
NS		1	152430	23/10/2024			
NS		2	152426	23/10/2024			
ND		9	158134	23/10/2024	15,0		
RO		8	158134	23/10/2024			
OB		15	158134	23/10/2024			
NS		41	158134	23/10/2024			
DR		2	158134	23/10/2024			
NS		4	154680	22/10/2024			
OB		4	154680	23/10/2024			
NS		2	154680	23/10/2024			
ND		31	158134	24/10/2024	28,0		
NC		1	158134	24/10/2024			
RO		20	158134	24/10/2024			
OB		17	158134	24/10/2024			
PF		1	158134	24/10/2024			
DF		6	158134	24/10/2024			
NS		63	158134	24/10/2024			
DR		1	158134	24/10/2024			
NS		1	152420	24/10/2024			
ND		1	152426	24/10/2024			
RO		1	152426	24/10/2024			
OB		3	152426	24/10/2024			
NS		1	158394	24/10/2024			
ND		2	158134	25/10/2024	17,6		
OB		23	158134	25/10/2024			
PF		4	158134	25/10/2024			
NS		57	158134	25/10/2024			
DR		2	158134	25/10/2024			
OB		16	158134	28/10/2024	4,4		
NS		6	158134	28/10/2024			
OB		1	152430	29/10/2024			
NS		3	152430	29/10/2024			
NS		1	152426	29/10/2024			
ND		7	158134	29/10/2024	20,4		
RO		17	158134	29/10/2024			
OB		15	158134	29/10/2024			
NS		63	158134	29/10/2024			
ND		15	158134	30/10/2024	41,4		
RO		17	158134	30/10/2024			
OB		4	158134	30/10/2024			
PF		2	158134	30/10/2024			
NS		168	158134	30/10/2024			
DR		1	158134	30/10/2024			
NS		12	152420	30/10/2024			
PF		1	152426	30/10/2024			
NS		4	152426	30/10/2024			
ND		7	158134	31/10/2024	55,8		
RO		9	158134	31/10/2024			
OB		97	158134	31/10/2024			
DF		17	158134	31/10/2024			
PF		5	158134	31/10/2024			
NS		140	158134	31/10/2024			
GR		4	158134	31/10/2024			
NS		2	152420	31/10/2024			
OB		2	152420	31/10/2024			
NS		1	152426	31/10/2024			
ND		7	158134	01/11/2024	30,2		
RO		3	158134	31/10/2024			
OB		101	158134	01/11/2024			
DF		6	158134	31/10/2024			
NS		34	158134	01/11/2024			
OB		4	154680	31/10/2024			
OB		1	158394	31/10/2024			
NS		1	158394	31/10/2024			
ND		9	158134	04/11/2024	19,8		
RO		9	158134	04/11/2024			
OB		34	158134	04/11/2024			
NS		47	158134	04/11/2024			
NS		1	158394	04/11/2024			
ND		2	158134	05/11/2024	17,6		
RO		6	158134	05/11/2024			
OB		28	158134	05/11/2024			
NS		52	158134	05/11/2024			
ND		4	158134	06/11/2024	16,2		
RO		3	158134	06/11/2024			
OB		33	158134	06/11/2024			
NS		41	158134	06/11/2024			
NS		1	152430	01/11/2024			
NS		1	152420	01/11/2024			
NS		1	152426	01/11/2024			
NS		4	152430	04/11/2024			
NS		2	152430	05/11/2024			
OB		3	152420	05/11/2024			
NS		3	152420	05/11/2024			
OB		2	152430	06/11/2024			
NS		1	152430	06/11/2024			
NS		1	152426	06/11/2024			
NS		2	154680	06/11/2024			
NS		3	154681	06/11/2024			
ND		6	158134	07/11/2024	18,5		
RO		2	158134	07/11/2024			
OB		24	158134	07/11/2024			
NS		42	158134	07/11/2024			
NS		5	154680	07/11/2024			
NS		2	158394	07/11/2024			
NS		3	152420	07/11/2024			
NS		1	154626	07/11/2024			
NS		1	152430	07/11/2024			
ND		10	158134	08/11/2024	17,0		
NC		1	158134	08/11/2024			
RO		6	158134	08/11/2024			
OB		14	158134	08/11/2024			
NS		37	158134	08/11/2024			
ND		1	154680	08/11/2024			
RO		1	154680	08/11/2024			
NS		5	154680	08/11/2024			
OB		1	152420	08/11/2024			
NS		1	152420	08/11/2024			
NS		3	152426	08/11/2024			
NS		3	152430	08/11/2024			
ND		5	158134	11/11/2024	24,0		
RO		8	158134	11/11/2024			
OB		26	158134	11/11/2024			
NS		80	158134	11/11/2024			
DR		1	158134	11/11/2024			
OB		4	154680	11/11/2024			
ND		3	158134	12/11/2024	23,2		
NC		1	158134	12/11/2024			
RO		4	158134	12/11/2024			
OB		48	158134	12/11/2024			
PF		1	158134	12/11/2024			
NS		59	158134	12/11/2024			
ND		16	158134	13/11/2024	23,5		
NC		1	158134	13/11/2024			
RO		17	158134	13/11/2024			
OB		19	158134	13/11/2024			
DF		1	158134	13/11/2024			
PF		1	158134	13/11/2024			
NS		38	158134	13/11/2024			
DR		1	158134	13/11/2024			
ND		13	158134	14/11/2024	15,8		
RO		12	158134	14/11/2024			
OB		16	158134	14/11/2024			
DF		11	158134	14/11/2024			
NS		27	158134	14/11/2024			
NS		1	154680	13/11/2024			
OB		2	152426	12/11/2024			
ND		7	158134	18/11/2024	15,4		
RO		8	158134	18/11/2024			
OB		21	158134	18/11/2024			
NS		38	158134	18/11/2024			
DR		3	158134	18/11/2024			
OB		1	152426	14/11/2024			
NS		1	152420	18/11/2024			
ND		13	158134	19/11/2024	22,6		
RO		8	158134	19/11/2024			
OB		27	158134	19/11/2024			
DF		269	158134	19/11/2024			
NS		54	158134	19/11/2024			
DR		11	158134	19/11/2024			
NS		1	152420	19/11/2024			
ND		17	158134	21/11/2024	25,8		
RO		15	158134	21/11/2024			
OB		31	158134	21/11/2024			
NS		66	158134	21/11/2024			
ND		12	158134	22/11/2024	19,4		
NC		1	158134	22/11/2024			
RO		11	158134	22/11/2024			
NL		1	158134	22/11/2024			
OB		22	158134	22/11/2024			
DF		4	158134	22/11/2024			
NS		45	158134	22/11/2024			
DR		1	158134	22/11/2024			
ND		21	158134	25/11/2024	25,2		
RO		17	158134	25/11/2024			
OB		24	158134	25/11/2024			
DF		2	158134	25/11/2024			
NS		60	158134	25/11/2024			
DR		2	158134	25/11/2024			
NS		2	152420	21/11/2024			
NS		1	152430	22/11/2024			
NS		1	152426	22/11/2024			
NS		1	152430	25/11/2024			
OB		1	152420	25/11/2024			
ND		7	158134	26/11/2024	23,4		
NC		1	158134	26/11/2024			
RO		19	158134	26/11/2024			
OB		30	158134	26/11/2024			
NS		60	158134	26/11/2024			
ND		44	158134	27/11/2024	52,4		
RO		37	158134	27/11/2024			
OB		56	158134	27/11/2024			
NS		124	158134	27/11/2024			
DR		1	158134	27/11/2024			
NS		1	152430	26/11/2024			
OB		1	152430	26/11/2024			
ND		54	158134	28/11/2024	39,8		
NC		1	158134	28/11/2024			
RO		28	158134	28/11/2024			
OB		31	158134	28/11/2024			
PF		12	158134	28/11/2024			
NS		72	158134	28/11/2024			
DR		1	158134	28/11/2024			
RO		1	152430	28/11/2024			
NS		1	152420	28/11/2024			
ND		17	158134	29/11/2024	50,0		
RO		41	158134	29/11/2024			
OB		28	158134	29/11/2024			
PF		1	158134	29/11/2024			
DF		11	158134	29/11/2024			
NS		98	158134	29/11/2024			
GR		4	158134	29/11/2024			
ND		27	158134	02/12/2024	66,8		
NC		12	158134	02/12/2024			
RO		33	158134	02/12/2024			
OB		83	158134	02/12/2024			
NS		108	158134	02/12/2024			
DR		4	158134	02/12/2024			
ND		29	158134	03/12/2024	45,0		
NC		2	158134	03/12/2024			
RO		44	158134	03/12/2024			
NL		1	158134	03/12/2024		 	 
OB		39	158134	03/12/2024			
PF		1	158134	03/12/2024			
NS		63	158134	03/12/2024			
DR		1	158134	03/12/2024			
NS		2	152430	02/12/2024			
NS		1	152426	02/12/2024			
NS		1	152430	03/12/2024			
NS		1	152426	03/12/2024			
NS		1	152430	04/12/2024			
NS		1	152420	04/12/2024			
ND		16	158134	05/12/2024	48,8		
NC		4	158134	05/12/2024			
RO		28	158134	05/12/2024			
OB		39	158134	05/12/2024			
PF		4	158134	05/12/2024			
NS		104	158134	05/12/2024			
OB		2	152430	05/12/2024			
NS		2	152430	05/12/2024			
NS		2	152420	05/12/2024			
OB		1	152430	06/12/2024			
ND		15	158134	06/12/2024	28,0		
RO		15	158134	06/12/2024			
OB		56	158134	06/12/2024			
NS		25	158134	06/12/2024			
DR		1	158134	06/12/2024			
ND		18	158134	09/12/2024	54,7		
RO		24	158134	09/12/2024			
OB		38	158134	09/12/2024			
PF		2	158134	09/12/2024			
NS		82	158134	09/12/2024			
ND		11	158134	10/12/2024	33,3		
RO		5	158134	10/12/2024			
OB		22	158134	10/12/2024			
NS		60	158134	10/12/2024			
DR		2	158134	10/12/2024			
ND		9	158134	11/12/2024	45,7		
RO		11	158134	11/12/2024			
OB		31	158134	11/12/2024			
PF		4	158134	11/12/2024			
NS		80	158134	11/12/2024			
DR		2	158134	11/12/2024			
ND		11	158134	12/12/2024	32,0		
RO		8	158134	12/12/2024			
OB		30	158134	12/12/2024			
NS		46	158134	12/12/2024			
DR		1	158134	12/12/2024			
ND		43	158134	13/12/2024	50,3		
RO		13	158134	13/12/2024			
OB		19	158134	13/12/2024			
PF		12	158134	13/12/2024			
NS		64	158134	13/12/2024			
ND		30	158134	16/12/2024	64,3		
RO		18	158134	16/12/2024			
OB		51	158134	16/12/2024			
DF		3	158134	16/12/2024			
NS		88	158134	16/12/2024			
DR		3	158134	16/12/2024			
ND		19	158134	17/12/2024	61,3		
RO		13	158134	17/12/2024			
OB		60	158134	17/12/2024			
DF		4	158134	17/12/2024			
PF		1	158134	17/12/2024			
NS		83	158134	17/12/2024			
DR		3	158134	17/12/2024			
GR		1	158134	17/12/2024			
ND		46	158134	18/12/2024	72,7		
RO		44	158134	18/12/2024			
OB		33	158134	18/12/2024			
PF		6	158134	18/12/2024			
NS		88	158134	18/12/2024			
GR		1	158134	18/12/2024			
ND		19	158134	19/12/2024	45,7		
RO		22	158134	19/12/2024			
OB		8	158134	19/12/2024			
PF		3	158134	19/12/2024			
NS		85	158134	19/12/2024			
ND		26	158134	20/12/2024	40,3		
RO		15	158134	20/12/2024			
OB		46	158134	20/12/2024			
DF		228	158134	20/12/2024			
NS		70	158134	20/12/2024			
DR		4	158134	20/12/2024			
ND		69	158134	23/12/2024	55,3		
RO		37	158134	23/12/2024			
OB		40	158134	23/12/2024			
NS		70	158134	23/12/2024			
DR		4	158134	23/12/2024			
GR		1	158134	23/12/2024			
NS		1	152430	23/12/2024			
ND		24	158134	24/12/2024	22,8		
RO		15	158134	24/12/2024			
OB		4	158134	24/12/2024			
NS		46	158134	24/12/2024			
DR		2	158134	24/12/2024			
NS		6	152430	26/12/2024			
ND		40	158134	26/12/2024	78,8		
RO		34	158134	26/12/2024			
OB		54	158134	26/12/2024			
NS		184	158134	26/12/2024			
DR		3	158134	26/12/2024			
NS		1	152430	27/12/2024			
ND		27	158134	27/12/2024	60,0		
RO		33	158134	27/12/2024			
OB		80	158134	27/12/2024			
NS		98	158134	27/12/2024			
DR		2	158134	27/12/2024			
ND		15	158134	28/12/2024	16,3		
RO		47	158134	28/12/2024			
PF		3	158134	28/12/2024			
ND		9	158134	29/12/2024	5,5		
RO		4	158134	29/12/2024			
PF		3	158134	29/12/2024			
NS		6	158134	29/12/2024			
ND		9	158134	30/12/2024	58,0		
RO		9	158134	30/12/2024			
OB		63	158134	30/12/2024			
PF		18	158134	30/12/2024			
NS		129	158134	30/12/2024			
DR		4	158134	30/12/2024			
 RO 		146	158134	01/01/2025	36,5		
ND		9	158134	31/12/2024	43,8		
NC		2	158134	31/12/2024			
RO		7	158134	31/12/2024			
OB		30	158134	31/12/2024			
PF		14	158134	31/12/2024			
DF		8	158134	31/12/2024			
NS		102	158134	31/12/2024			
GR		3	158134	31/12/2024			
RO		1	158134	02/01/2025	22,3		
NS		21	158134	02/01/2025			
ND		3	158134	02/01/2025			
OB		62	158134	02/01/2025			
NS		2	158134	02/01/2025			
ND		15	158134	03/01/2025	11,3		
RO		16	158134	03/01/2025			
NS		14	158134	03/01/2025			
OB		25	158134	03/01/2025	18,5		
NS		49	158134	03/01/2025			
ND		13	158134	06/01/2025	7,5		
NS		17	158134	06/01/2025			
ND		8	158134	06/01/2025	6,5		
OB		17	158134	06/01/2025			
NS		1	158134	06/01/2025			
PF		1	158134	07/01/2025	1,5		
NS		5	158134	07/01/2025			
ND		2	158134	07/01/2025	1,5		
NS		4	158134	07/01/2025			
OB		2	154679	02/01/2025			
NS		1	152430	06/01/2025			
ND		8	158134	08/01/2025	10,0		
RO		14	158134	08/01/2025			
DF		1	158134	08/01/2025			
PF		1	158134	08/01/2025			
NS		16	158134	08/01/2025			
NS		2	152426	08/01/2025			
ND		14	158134	09/01/2025	18,8		
NC		1	158134	09/01/2025			
RO		27	158134	09/01/2025			
OB		12	158134	09/01/2025			
NS		21	158134	09/01/2025			
R0		1	152430	09/01/2025			
ND		6	158134	10/01/2025	5,0		
OB		2	158134	10/01/2025			
NS		12	158134	10/01/2025			
ND		7	158134	13/01/2025	10,0		
RO		10	158134	13/01/2025			
OB		3	158134	13/01/2025			
NS		20	158134	13/01/2025			
ND		8	158134	14/01/2025	40,5		
NC		2	158134	14/01/2025			
RO		9	158134	14/01/2025			
OB		58	158134	14/01/2025			
NS		77	158134	14/01/2025			
DR		8	158134	14/01/2025			
ND		12	158134	15/01/2025	27,8		
RO		13	158134	15/01/2025			
OB		34	158134	15/01/2025			
NS		51	158134	15/01/2025			
DR		1	158134	15/01/2025			
NS		2	152426	15/01/2024			
ND		10	158134	16/01/2024	24,5		
RO		12	158134	16/01/2024			
OB		19	158134	16/01/2024			
DF		6	158134	16/01/2024			
PF		1	158134	16/01/2024			
NS		50	158134	16/01/2024			
ND		5	158134	17/01/2024	20,3		
RO		6	158134	17/01/2024			
OB		16	158134	17/01/2024			
DF		10	158134	17/01/2024			
NS		44	158134	17/01/2024			
ND		6	158134	20/01/2025	31,7		
NL		2	158134	20/01/2025			
OB		23	158134	20/01/2025			
DF		3	158134	20/01/2025			
NS		60	158134	20/01/2025			
DR		1	158134	20/01/2025			
OB		3	152430	21/01/2025			
PF		1	152430	21/01/2025			
NS		6	152430	21/01/2025			
ND		8	158134	21/01/2025	24,8		
RO		7	158134	21/01/2025			
OB		28	158134	21/01/2025			
PF		2	158134	21/01/2025			
NS		44	158134	21/01/2025			
GR		10	158134	21/01/2025			
ND		9	158134	22/01/2025	37,5		
NC		1	158134	22/01/2025			
RO		9	158134	22/01/2025			
OB		48	158134	22/01/2025			
NS		75	158134	22/01/2025			
DR		8	158134	22/01/2025			
ND		5	158134	23/01/2025	34,8		
RO		8	158134	23/01/2025			
NL		1	158134	23/01/2025			
OB		37	158134	23/01/2025			
PF		2	158134	23/01/2025			
NS		84	158134	23/01/2025			
DR		2	158134	23/01/2025			
OB		3	152430	23/01/2025			
PF		1	152430	23/01/2025			
NS		6	152430	23/01/2025			
ND		11	158134	24/01/2025	25,5		
RO		10	158134	24/01/2025			
OB		37	158134	24/01/2025			
DF		3	158134	24/01/2025			
NS		39	158134	24/01/2025			
DR		2	158134	24/01/2025			
ND		7	158134	27/01/2025	20,0		
RO		5	158134	27/01/2025			
OB		23	158134	27/01/2025			
NS		45	158134	27/01/2025			
ND		74	158134	28/01/2025	48,3		
RO		37	158134	28/01/2025			
OB		35	158134	28/01/2025			
NS		46	158134	28/01/2025			
DR		1	158134	28/01/2025			
NS		1	152430	29/01/2025			
ND		19	158134	29/01/2025	14,0		
NC		1	158134	29/01/2025			
RO		18	158134	29/01/2025			
OB		11	158134	29/01/2025			
PF		1	158134	29/01/2025			
NS			158134	29/01/2025			
GR		6	158134	29/01/2025			
ND		1	152426	29/01/2025			
RO		1	152426	29/01/2025			
ND		5	158134	30/01/2025	34,0		
RO		5	158134	30/01/2025			
OB		36	158134	30/01/2025			
PF		3	158134	30/01/2025			
DF		3	158134	30/01/2025			
NS		84	158134	30/01/2025			
ND		15	158134	31/01/2025	44,3		
RO		18	158134	31/01/2025			
OB		42	158134	31/01/2025			
NS		95	158134	31/01/2025			
DR		3	158134	31/01/2025			
GR		4	158134	31/01/2025			
NS		2	152426	31/01/2025			
ND		6	158134	03/02/2025	34,3		
NC		1	158134	03/02/2025			
RO		9	158134	03/02/2025			
OB		64	158134	03/02/2025			
PF		3	158134	03/02/2025			
NS		54	158134	03/02/2025			
ND		23	158134	04/02/2025	38,5		
NC		1	158134	04/02/2025			
RO		19	158134	04/02/2025			
OB		50	158134	04/02/2025			
PF		4	158134	04/02/2025			
NS		56	158134	04/02/2025			
DR		1	158134	04/02/2025			
OB		4	152430	03/02/2025			
NS		6	152430	03/02/2025			
ND		1	152420	03/02/2025			
RO		1	152420	03/02/2025			
OB		2	152430	04/02/2025			
PF		1	152430	04/02/2025			
NS		4	152430	04/02/2025			
ND		14	158134	05/02/2025	26,8		
NC		1	158134	05/02/2025			
RO		17	158134	05/02/2025			
OB		9	158134	05/02/2025			
PF		1	158134	05/02/2025			
NS		62	158134	05/02/2025			
DR		3	158134	05/02/2025			
OB		2	152430	05/02/2025			
NS		4	152430	05/02/2025			
NS		4	152426	06/02/2025			
ND		20	158134	06/02/2025	32,3		
RO		18	158134	06/02/2025			
OB		34	158134	06/02/2025			
DF		5	158134	06/02/2025			
NS		52	158134	06/02/2025			
NS		1	158394	22/11/2024			
NS		1	158394	25/11/2024			
NS		1	158394	27/11/2024			
NS		1	158394	28/11/2024			
NS		10	158394	02/12/2024			
OB		5	158394	04/12/2024			
OB		1	158394	05/12/2024			
NS		1	158394	05/12/2024			
NS		1	158394	06/12/2024			
NS		3	158394	09/12/2024			
NS		2	158394	10/12/2024			
NS		3	158394	12/12/2024			
NS		5	158394	13/12/2024			
NS		1	158394	17/12/2024			
OB		2	154680	18/11/2024			
NS		2	154680	18/11/2024			
NS		2	154680	14/11/2024			
NS		6	154680	21/11/2024			
NS		1	154680	29/11/2024			
OB		3	154680	02/12/2024			
NS		1	154680	03/12/2024			
NS		6	154680	05/12/2024			
NS		5	154680	11/12/2024			
PF		1	154680	13/12/2024			
NS		26	154680	13/12/2024			
OB		14	154680	16/12/2024			
OB		1	154680	18/12/2024			
NS		2	154680	18/12/2024			
NS		16	154680	19/12/2024			
OB		8	154680	20/12/2024			
NS		1	154680	26/12/2024			
NS		1	154681	12/11/2024			
NS		2	154681	21/11/2024			
NS		1	154681	22/11/2024			
OB		1	154681	22/11/2024			
NS		3	154681	09/12/2024			
OB		1	154681	10/12/2024			
NS		1	154681	10/12/2024			
NS		3	154681	12/12/2024			
NS		1	154681	13/12/2024			
ND		1	154681	28/12/2024			
NC		1	154681	28/12/2024			
RO		1	154681	28/12/2024			
 PF 		1	154681	30/12/2024			
ND		15	158134	07/02/2025	32,3		
RO		13	158134	07/02/2025			
OB		19	158134	07/02/2025			
DF		10	158134	07/02/2025			
NS		40	158134	07/02/2025			
NS		2	158393	10/10/2024			
NS		2	158393	07/10/2024			
ND		1	158393	14/10/2024			
RO		1	158393	14/10/2024			
NS		2	158393	21/10/2024			
NS		1	158393	22/10/2024			
NS		3	158393	23/10/2024			
NS		8	158393	25/10/2024			
NS		10	158393	29/10/2024			
NS		4	158393	30/10/2024			
PF		1	158393	31/10/2024			
NS		2	158393	31/10/2024			
OB		9	158393	04/11/2024			
NS		4	158393	04/11/2024			
OB		2	158393	06/11/2024			
NS		4	158393	06/11/2024			
NS		4	158393	08/11/2024			
NS		1	158393	11/11/2024			
ND		1	158393	12/11/2024			
RO		1	158393	12/11/2024			
NS		1	158393	12/11/2024			
NS		2	158393	18/11/2024			
OB		2	158393	19/11/2024			
NS		2	158393	19/11/2024			
NS		2	158393	21/11/2024			
OB		1	158393	22/11/2024			
NS		2	158393	25/11/2024			
NS		2	158393	26/11/2024			
NS		1	158393	27/11/2024			
NS		3	158393	29/11/2024			
NS		3	158393	04/12/2024			
OB		1	158393	05/12/2024			
NS		2	158393	05/12/2024			
